Original Index,TimeSec,SleepLVL,HR
246,7710,2,71.0
247,7740,3,72.0
248,7770,3,72.0
249,7800,3,70.0
250,7830,3,70.0
251,7860,3,71.0
252,7890,3,71.0
253,7920,3,72.0
254,7950,3,73.0
255,7980,3,71.0
256,8010,3,71.0
257,8040,3,72.0
258,8070,3,73.0
259,8100,3,73.0
260,8130,3,73.0
261,8160,3,73.0
262,8190,3,73.0
263,8220,3,75.0
264,8250,3,72.0
265,8280,3,73.0
266,8310,3,72.0
267,8340,3,72.0
268,8370,3,72.0
269,8400,3,71.0
270,8430,3,73.0
271,8460,3,74.0
272,8490,3,75.0
273,8520,3,74.0
274,8550,3,74.0
275,8580,3,75.0
276,8610,3,76.0
277,8640,3,75.0
278,8670,3,73.0
279,8700,3,74.0
280,8730,3,72.0
281,8760,0,72.0
282,8790,0,78.0
283,8820,1,103.0
284,8850,2,63.0
285,8880,0,68.0
286,8910,2,64.0
287,8940,2,66.0
288,8970,0,69.0
289,9000,0,72.0
290,9030,0,93.0
291,9060,0,77.0
292,9090,1,71.0
293,9120,1,71.0
294,9150,2,70.0
295,9180,2,70.0
296,9210,2,70.0
297,9240,2,68.0
298,9270,2,69.0
299,9300,2,71.0
300,9330,2,69.0
301,9360,2,69.0
302,9390,2,70.0
303,9420,2,70.0
304,9450,2,69.0
305,9480,2,70.0
306,9510,2,68.0
307,9540,2,70.0
308,9570,2,70.0
309,9600,2,70.0
310,9630,2,71.0
311,9660,2,71.0
312,9690,2,70.0
313,9720,2,71.0
314,9750,2,72.0
315,9780,2,73.0
316,9810,2,73.0
317,9840,2,73.0
318,9870,2,72.0
319,9900,2,70.0
320,9930,2,72.0
321,9960,2,67.0
322,9990,2,70.0
323,10020,2,70.0
324,10050,2,72.0
325,10080,2,71.0
326,10110,2,70.0
327,10140,2,68.0
328,10170,2,71.0
329,10200,2,69.0
330,10230,2,69.0
331,10260,2,69.0
332,10290,2,68.0
333,10320,2,65.0
334,10350,2,68.0
335,10380,2,68.0
336,10410,0,69.0
337,10440,0,79.0
338,10470,0,72.0
339,10500,0,72.0
340,10530,0,77.0
341,10560,0,88.0
342,10590,0,67.0
343,10620,0,73.0
344,10650,0,76.0
345,10680,0,79.0
346,10710,0,100.0
347,10740,0,108.0
348,10770,0,82.0
349,10800,0,95.0
350,10830,0,130.0
351,10860,0,121.0
352,10890,0,79.0
353,10920,0,79.0
354,10950,0,76.0
355,10980,0,79.0
356,11010,0,75.0
357,11040,0,68.0
358,11070,0,66.0
359,11100,0,67.0
360,11130,0,71.0
361,11160,0,68.0
362,11190,0,68.0
363,11220,0,68.0
364,11250,0,65.0
365,11280,0,70.0
366,11310,0,68.0
367,11340,0,77.0
368,11370,0,68.0
369,11400,0,68.0
370,11430,0,67.0
371,11460,0,69.0
372,11490,0,68.0
373,11520,0,74.0
374,11550,0,70.0
375,11580,0,68.0
376,11610,0,70.0
377,11640,0,70.0
378,11670,0,70.0
379,11700,0,75.0
380,11730,0,73.0
381,11760,0,66.0
382,11790,0,67.0
383,11820,0,64.0
384,11850,0,64.0
385,11880,0,64.0
386,11910,0,64.0
387,11940,0,63.0
388,11970,0,62.0
389,12000,0,65.0
390,12030,0,63.0
391,12060,0,64.0
392,12090,0,65.0
393,12120,0,63.0
394,12150,0,63.0
395,12180,0,65.0
396,12210,0,77.0
397,12240,0,61.0
398,12270,0,64.0
399,12300,0,62.0
400,12330,0,64.0
401,12360,0,63.0
402,12390,0,66.0
403,12420,0,65.0
404,12450,0,67.0
405,12480,0,62.0
406,12510,0,67.0
407,12540,0,96.0
408,12570,0,63.0
409,12600,0,65.0
410,12630,1,67.0
411,12660,1,66.0
412,12690,1,64.0
413,12720,1,65.0
414,12750,1,65.0
415,12780,2,65.0
416,12810,1,65.0
417,12840,1,65.0
418,12870,0,64.0
419,12900,0,78.0
420,12930,0,77.0
421,12960,0,69.0
422,12990,0,75.0
423,13020,1,71.0
424,13050,1,70.0
425,13080,1,67.0
426,13110,1,66.0
427,13140,1,67.0
428,13170,1,65.0
429,13200,1,65.0
430,13230,1,65.0
431,13260,1,66.0
432,13290,0,66.0
433,13320,0,86.0
434,13350,1,66.0
435,13380,1,68.0
436,13410,2,65.0
437,13440,1,68.0
438,13470,2,65.0
439,13500,2,67.0
440,13530,1,66.0
441,13560,2,68.0
442,13590,2,66.0
443,13620,0,66.0
444,13650,1,82.0
445,13680,1,68.0
446,13710,2,67.0
447,13740,2,65.0
448,13770,2,65.0
449,13800,2,65.0
450,13830,2,65.0
451,13860,2,63.0
452,13890,2,66.0
453,13920,2,65.0
454,13950,2,64.0
455,13980,2,65.0
456,14010,2,65.0
457,14040,2,66.0
458,14070,2,64.0
459,14100,2,66.0
460,14130,2,64.0
461,14160,2,65.0
462,14190,2,68.0
463,14220,2,64.0
464,14250,0,67.0
465,14280,1,80.0
466,14310,2,66.0
467,14340,2,67.0
468,14370,2,65.0
469,14400,2,70.0
470,14430,2,66.0
471,14460,2,67.0
472,14490,2,68.0
473,14520,2,65.0
474,14550,2,65.0
475,14580,1,63.0
476,14610,2,63.0
477,14640,2,67.0
478,14670,2,65.0
479,14700,2,65.0
480,14730,2,68.0
481,14760,2,70.0
482,14790,2,69.0
483,14820,2,66.0
484,14850,5,71.0
485,14880,5,68.0
486,14910,5,67.0
487,14940,5,72.0
488,14970,5,70.0
489,15000,5,68.0
490,15030,5,66.0
491,15060,5,68.0
492,15090,5,74.0
493,15120,5,75.0
494,15150,5,72.0
495,15180,5,72.0
496,15210,5,69.0
497,15240,5,68.0
498,15270,5,68.0
499,15300,5,67.0
500,15330,5,68.0
501,15360,5,69.0
502,15390,5,71.0
503,15420,5,68.0
504,15450,5,66.0
505,15480,5,66.0
506,15510,5,68.0
507,15540,5,72.0
508,15570,5,70.0
509,15600,5,71.0
510,15630,5,64.0
511,15660,5,63.0
512,15690,5,68.0
513,15720,5,66.0
514,15750,5,66.0
515,15780,5,68.0
516,15810,5,68.0
517,15840,5,67.0
518,15870,5,68.0
519,15900,5,68.0
520,15930,5,78.0
521,15960,5,69.0
522,15990,5,69.0
523,16020,5,68.0
524,16050,5,68.0
525,16080,5,68.0
526,16110,5,68.0
527,16140,5,67.0
528,16170,5,69.0
529,16200,5,68.0
530,16230,5,68.0
531,16260,5,63.0
532,16290,5,67.0
533,16320,5,68.0
534,16350,5,66.0
535,16380,5,63.0
536,16410,5,68.0
537,16440,5,65.0
538,16470,5,65.0
539,16500,5,67.0
540,16530,5,60.0
541,16560,5,66.0
542,16590,5,69.0
543,16620,5,66.0
544,16650,5,68.0
545,16680,5,68.0
546,16710,5,68.0
547,16740,5,66.0
548,16770,5,67.0
549,16800,5,67.0
550,16830,5,68.0
551,16860,5,68.0
552,16890,5,69.0
553,16920,1,68.0
554,16950,2,64.0
555,16980,2,66.0
556,17010,2,63.0
557,17040,2,63.0
558,17070,2,67.0
559,17100,2,67.0
560,17130,2,67.0
561,17160,2,68.0
562,17190,2,68.0
563,17220,2,70.0
564,17250,2,67.0
565,17280,2,67.0
566,17310,2,67.0
567,17340,2,65.0
568,17370,0,64.0
569,17400,1,64.0
570,17430,2,64.0
571,17460,2,59.0
572,17490,2,63.0
573,17520,2,67.0
574,17550,2,66.0
575,17580,2,68.0
576,17610,2,68.0
577,17640,2,68.0
578,17670,2,69.0
579,17700,2,68.0
580,17730,2,69.0
581,17760,2,70.0
582,17790,2,69.0
583,17820,2,68.0
584,17850,2,68.0
585,17880,2,69.0
586,17910,2,69.0
587,17940,2,70.0
588,17970,2,65.0
589,18000,2,67.0
590,18030,2,68.0
591,18060,2,66.0
592,18090,2,66.0
593,18120,2,68.0
594,18150,2,66.0
595,18180,2,68.0
596,18210,2,68.0
597,18240,2,69.0
598,18270,2,68.0
599,18300,2,69.0
600,18330,2,69.0
601,18360,2,69.0
602,18390,2,68.0
603,18420,3,68.0
604,18450,3,68.0
605,18480,3,68.0
606,18510,3,65.0
607,18540,3,68.0
608,18570,3,68.0
609,18600,3,67.0
610,18630,3,69.0
611,18660,3,68.0
612,18690,3,68.0
613,18720,3,69.0
614,18750,3,68.0
615,18780,3,68.0
616,18810,3,69.0
617,18840,3,68.0
618,18870,3,68.0
619,18900,3,68.0
620,18930,3,68.0
621,18960,3,68.0
622,18990,3,68.0
623,19020,3,68.0
624,19050,3,69.0
625,19080,3,69.0
626,19110,3,68.0
627,19140,3,72.0
628,19170,3,68.0
629,19200,3,70.0
630,19230,3,69.0
631,19260,3,68.0
632,19290,3,68.0
633,19320,3,68.0
634,19350,3,69.0
635,19380,3,69.0
636,19410,3,69.0
637,19440,3,69.0
638,19470,3,68.0
639,19500,3,70.0
640,19530,3,69.0
641,19560,3,69.0
642,19590,3,69.0
643,19620,3,70.0
644,19650,3,69.0
645,19680,3,69.0
646,19710,3,70.0
647,19740,3,68.0
648,19770,3,72.0
649,19800,3,72.0
650,19830,2,69.0
651,19860,2,91.0
652,19890,2,60.0
653,19920,2,62.0
654,19950,2,66.0
655,19980,2,63.0
656,20010,2,65.0
657,20040,2,63.0
658,20070,2,67.0
659,20100,2,65.0
660,20130,2,66.0
661,20160,2,66.0
662,20190,2,66.0
663,20220,2,65.0
664,20250,2,65.0
665,20280,2,65.0
666,20310,2,64.0
667,20340,2,65.0
668,20370,2,66.0
669,20400,2,64.0
670,20430,2,64.0
671,20460,2,64.0
672,20490,2,62.0
673,20520,2,64.0
674,20550,2,64.0
675,20580,2,61.0
676,20610,2,66.0
677,20640,2,65.0
678,20670,2,65.0
679,20700,2,64.0
680,20730,2,65.0
681,20760,2,66.0
682,20790,2,66.0
683,20820,2,64.0
684,20850,2,65.0
685,20880,2,66.0
686,20910,2,68.0
687,20940,2,67.0
688,20970,2,68.0
689,21000,2,66.0
690,21030,2,67.0
691,21060,2,66.0
692,21090,2,66.0
693,21120,2,64.0
694,21150,0,67.0
695,21180,2,81.0
696,21210,2,62.0
697,21240,2,64.0
698,21270,2,65.0
699,21300,2,63.0
700,21330,2,64.0
701,21360,2,65.0
702,21390,2,66.0
703,21420,2,67.0
704,21450,2,67.0
705,21480,2,68.0
706,21510,2,66.0
707,21540,2,66.0
708,21570,2,68.0
709,21600,2,66.0
710,21630,2,66.0
711,21660,2,68.0
712,21690,2,65.0
713,21720,2,69.0
714,21750,2,68.0
715,21780,5,70.0
716,21810,5,68.0
717,21840,5,73.0
718,21870,5,71.0
719,21900,5,72.0
720,21930,5,70.0
721,21960,5,73.0
722,21990,5,73.0
723,22020,5,68.0
724,22050,5,70.0
725,22080,5,74.0
726,22110,5,70.0
727,22140,5,69.0
728,22170,5,72.0
729,22200,5,69.0
730,22230,5,71.0
731,22260,5,73.0
732,22290,5,71.0
733,22320,5,70.0
734,22350,5,71.0
735,22380,5,68.0
736,22410,5,72.0
737,22440,5,68.0
738,22470,5,68.0
739,22500,5,68.0
740,22530,5,65.0
741,22560,5,68.0
742,22590,5,77.0
743,22620,5,76.0
0,660,0,60.0
1,690,0,73.0
2,720,0,64.0
3,750,0,55.0
4,780,0,58.0
5,810,0,58.0
6,840,0,59.0
7,870,0,60.0
8,900,0,59.0
9,930,0,59.0
10,960,0,59.0
11,990,0,55.0
12,1020,0,55.0
13,1050,0,55.0
14,1080,0,57.0
15,1110,1,56.0
16,1140,1,52.0
17,1170,1,54.0
18,1200,1,54.0
19,1230,2,55.0
20,1260,2,58.0
21,1290,2,55.0
22,1320,2,54.0
23,1350,1,57.0
24,1380,2,55.0
25,1410,2,56.0
26,1440,2,56.0
27,1470,2,54.0
28,1500,2,56.0
29,1530,2,55.0
30,1560,2,57.0
31,1590,2,54.0
32,1620,2,55.0
33,1650,2,55.0
34,1680,2,54.0
35,1710,2,55.0
36,1740,2,56.0
37,1770,2,57.0
38,1800,2,55.0
39,1830,2,57.0
40,1860,2,55.0
41,1890,2,57.0
42,1920,2,59.0
43,1950,2,56.0
44,1980,2,57.0
45,2010,2,56.0
46,2040,3,57.0
47,2070,3,56.0
48,2100,3,57.0
49,2130,3,56.0
50,2160,3,57.0
51,2190,3,57.0
52,2220,3,55.0
53,2250,3,56.0
54,2280,3,54.0
55,2310,3,56.0
56,2340,3,55.0
57,2370,3,56.0
58,2400,3,57.0
59,2430,3,57.0
60,2460,3,57.0
61,2490,3,55.0
62,2520,3,56.0
63,2550,3,57.0
64,2580,3,57.0
65,2610,3,56.0
66,2640,3,59.0
67,2670,0,57.0
68,2700,2,57.0
69,2730,2,54.0
70,2760,2,52.0
71,2790,2,54.0
72,2820,2,54.0
73,2850,2,56.0
74,2880,2,55.0
75,2910,3,56.0
76,2940,3,57.0
77,2970,3,57.0
78,3000,3,56.0
79,3030,3,58.0
80,3060,3,57.0
81,3090,3,56.0
82,3120,3,58.0
83,3150,3,58.0
84,3180,3,58.0
85,3210,3,56.0
86,3240,3,57.0
87,3270,3,57.0
88,3300,3,59.0
89,3330,3,58.0
90,3360,3,58.0
91,3390,3,58.0
92,3420,3,59.0
93,3450,3,58.0
94,3480,3,59.0
95,3510,3,57.0
96,3540,3,58.0
97,3570,3,59.0
98,3600,3,56.0
99,3630,3,58.0
100,3660,3,58.0
101,3690,3,56.0
102,3720,3,57.0
103,3750,3,58.0
104,3780,3,58.0
105,3810,3,57.0
106,3840,3,57.0
107,3870,3,54.0
108,3900,3,55.0
109,3930,3,55.0
110,3960,3,55.0
111,3990,3,57.0
112,4020,3,55.0
113,4050,3,56.0
114,4080,3,55.0
115,4110,3,57.0
116,4140,3,57.0
117,4170,3,56.0
118,4200,3,56.0
119,4230,0,56.0
120,4260,1,89.0
121,4290,2,77.0
122,4320,2,56.0
123,4350,2,51.0
124,4380,2,59.0
125,4410,2,53.0
126,4440,2,57.0
127,4470,2,53.0
128,4500,2,54.0
129,4530,2,55.0
130,4560,2,52.0
131,4590,2,54.0
132,4620,2,55.0
133,4650,2,57.0
134,4680,2,55.0
135,4710,2,55.0
136,4740,2,54.0
137,4770,2,54.0
138,4800,2,57.0
139,4830,2,52.0
140,4860,2,53.0
141,4890,2,53.0
142,4920,2,53.0
143,4950,2,52.0
144,4980,2,54.0
145,5010,2,52.0
146,5040,2,52.0
147,5070,2,52.0
148,5100,2,56.0
149,5130,2,56.0
150,5160,2,56.0
151,5190,2,59.0
152,5220,2,52.0
153,5250,2,56.0
154,5280,2,53.0
155,5310,2,61.0
156,5340,2,59.0
157,5370,1,60.0
158,5400,2,91.0
159,5430,2,53.0
160,5460,2,53.0
161,5490,2,51.0
162,5520,2,57.0
163,5550,2,55.0
164,5580,2,59.0
165,5610,2,52.0
166,5640,2,52.0
167,5670,2,55.0
168,5700,2,52.0
169,5730,2,51.0
170,5760,2,52.0
171,5790,2,50.0
172,5820,2,51.0
173,5850,1,50.0
174,5880,0,47.0
175,5910,2,77.0
176,5940,0,53.0
177,5970,2,68.0
178,6000,2,50.0
179,6030,2,55.0
180,6060,2,50.0
181,6090,2,50.0
182,6120,2,53.0
183,6150,2,53.0
184,6180,2,54.0
185,6210,2,53.0
186,6240,2,51.0
187,6270,2,53.0
188,6300,2,54.0
189,6330,2,53.0
190,6360,2,53.0
191,6390,2,54.0
192,6420,2,53.0
193,6450,2,54.0
194,6480,2,53.0
195,6510,2,54.0
196,6540,3,54.0
197,6570,3,52.0
198,6600,0,53.0
199,6630,0,64.0
200,6660,0,75.0
201,6690,0,59.0
202,6720,0,59.0
203,6750,2,55.0
204,6780,2,51.0
205,6810,2,52.0
206,6840,0,50.0
207,6870,0,74.0
208,6900,0,64.0
209,6930,0,65.0
210,6960,1,57.0
211,6990,2,55.0
212,7020,1,55.0
213,7050,1,58.0
214,7080,1,52.0
215,7110,2,50.0
216,7140,2,52.0
217,7170,2,54.0
218,7200,0,53.0
219,7230,1,70.0
220,7260,2,53.0
221,7290,2,52.0
222,7320,2,51.0
223,7350,2,53.0
224,7380,2,51.0
225,7410,2,56.0
226,7440,2,54.0
227,7470,2,53.0
228,7500,2,55.0
229,7530,2,57.0
230,7560,2,55.0
231,7590,2,56.0
232,7620,2,57.0
233,7650,2,55.0
234,7680,2,56.0
235,7710,2,57.0
236,7740,2,56.0
237,7770,2,56.0
238,7800,2,56.0
239,7830,2,56.0
240,7860,2,58.0
241,7890,2,57.0
242,7920,2,57.0
243,7950,3,57.0
244,7980,2,58.0
245,8010,2,58.0
246,8040,3,59.0
247,8070,3,59.0
248,8100,3,58.0
249,8130,3,57.0
250,8160,3,58.0
251,8190,3,58.0
252,8220,3,58.0
253,8250,3,58.0
254,8280,3,58.0
255,8310,3,59.0
256,8340,3,60.0
257,8370,3,59.0
258,8400,3,59.0
259,8430,3,59.0
260,8460,3,58.0
261,8490,3,59.0
262,8520,3,59.0
263,8550,3,58.0
264,8580,3,58.0
265,8610,3,59.0
266,8640,3,59.0
267,8670,3,59.0
268,8700,3,59.0
269,8730,3,59.0
270,8760,3,59.0
271,8790,3,60.0
272,8820,3,60.0
273,8850,3,59.0
274,8880,3,59.0
275,8910,3,59.0
276,8940,3,59.0
277,8970,3,59.0
278,9000,3,59.0
279,9030,3,60.0
280,9060,3,59.0
281,9090,3,60.0
282,9120,3,60.0
283,9150,3,60.0
284,9180,3,59.0
285,9210,3,59.0
286,9240,3,59.0
287,9270,3,60.0
288,9300,3,60.0
289,9330,3,60.0
290,9360,3,59.0
291,9390,3,60.0
292,9420,3,59.0
293,9450,3,59.0
294,9480,3,60.0
295,9510,3,59.0
296,9540,3,59.0
297,9570,3,60.0
298,9600,3,59.0
299,9630,3,59.0
300,9660,3,59.0
301,9690,3,59.0
302,9720,3,59.0
303,9750,3,59.0
304,9780,3,59.0
305,9810,2,57.0
306,9840,0,54.0
307,9870,2,84.0
308,9900,2,92.0
309,9930,2,68.0
310,9960,2,56.0
311,9990,1,71.0
312,10020,2,92.0
313,10050,1,71.0
314,10080,2,80.0
315,10110,2,56.0
316,10140,2,56.0
317,10170,2,58.0
318,10200,2,57.0
319,10230,2,61.0
320,10260,2,61.0
321,10290,2,58.0
322,10320,2,59.0
323,10350,2,58.0
324,10380,2,62.0
325,10410,2,58.0
326,10440,2,62.0
327,10470,2,66.0
328,10500,2,57.0
329,10530,2,59.0
330,10560,2,59.0
331,10590,2,59.0
332,10620,2,56.0
333,10650,2,58.0
334,10680,2,59.0
335,10710,2,64.0
336,10740,5,66.0
337,10770,5,61.0
338,10800,5,64.0
339,10830,5,64.0
340,10860,5,54.0
341,10890,5,58.0
342,10920,5,59.0
343,10950,5,53.0
344,10980,5,59.0
345,11010,5,57.0
346,11040,5,62.0
347,11100,1,68.0
348,11130,5,55.0
349,11160,5,57.0
350,11190,5,56.0
351,11220,5,58.0
352,11250,2,60.0
353,11280,2,62.0
354,11310,2,59.0
355,11340,2,59.0
356,11370,2,62.0
357,11400,2,59.0
358,11430,2,59.0
359,11460,2,61.0
360,11490,1,62.0
361,11520,2,86.0
362,11550,2,56.0
363,11580,2,55.0
364,11610,2,56.0
365,11640,2,57.0
366,11670,2,59.0
367,11700,2,67.0
368,11730,2,53.0
369,11760,2,59.0
370,11790,2,56.0
371,11820,2,57.0
372,11850,2,58.0
373,11880,2,53.0
374,11910,2,55.0
375,11940,2,54.0
376,11970,2,57.0
377,12000,2,58.0
378,12030,2,58.0
379,12060,2,58.0
380,12090,2,56.0
381,12120,2,57.0
382,12150,2,57.0
383,12180,2,58.0
384,12210,2,57.0
385,12240,2,57.0
386,12270,2,54.0
387,12300,2,51.0
388,12330,2,51.0
389,12360,2,55.0
390,12390,2,57.0
391,12420,2,59.0
392,12450,2,58.0
393,12480,2,55.0
394,12510,2,61.0
395,12540,2,57.0
396,12570,2,50.0
397,12600,2,57.0
398,12630,2,58.0
399,12660,2,59.0
400,12690,2,59.0
401,12720,2,58.0
402,12750,2,57.0
403,12780,2,59.0
404,12810,2,53.0
405,12840,2,55.0
406,12870,2,59.0
407,12900,2,58.0
408,12930,2,59.0
409,12960,2,55.0
410,12990,2,58.0
411,13020,2,53.0
412,13050,2,58.0
413,13080,2,54.0
414,13110,2,59.0
415,13140,2,59.0
416,13170,2,60.0
417,13200,2,59.0
418,13230,2,59.0
419,13260,2,63.0
420,13290,2,57.0
421,13320,2,60.0
422,13350,2,59.0
423,13380,2,63.0
424,13410,2,59.0
425,13440,2,61.0
426,13470,2,59.0
427,13500,2,60.0
428,13530,2,60.0
429,13560,2,60.0
430,13590,2,59.0
431,13620,2,63.0
432,13650,2,60.0
433,13680,2,61.0
434,13710,2,62.0
435,13740,2,58.0
436,13770,2,59.0
437,13800,2,60.0
438,13830,2,59.0
439,13860,2,60.0
440,13890,2,61.0
441,13920,2,60.0
442,13950,2,62.0
443,13980,2,61.0
444,14010,2,60.0
445,14040,0,70.0
446,14070,0,95.0
447,14100,0,81.0
448,14130,0,64.0
449,14160,1,80.0
450,14190,1,60.0
451,14220,2,60.0
452,14250,2,59.0
453,14280,2,57.0
454,14310,2,59.0
455,14340,2,59.0
456,14370,2,83.0
457,14400,2,57.0
458,14430,2,60.0
459,14460,2,55.0
460,14490,2,57.0
461,14520,2,60.0
462,14550,2,58.0
463,14580,2,59.0
464,14610,2,60.0
465,14640,2,57.0
466,14670,2,58.0
467,14700,2,59.0
468,14730,2,60.0
469,14760,2,63.0
470,14790,2,56.0
471,14820,2,59.0
472,14850,2,59.0
473,14880,2,56.0
474,14910,2,61.0
475,14940,2,60.0
476,14970,2,59.0
477,15000,2,59.0
478,15030,2,60.0
479,15060,2,61.0
480,15090,2,62.0
481,15120,0,61.0
482,15150,2,95.0
483,15180,2,57.0
484,15210,2,61.0
485,15240,2,62.0
486,15270,2,60.0
487,15300,2,61.0
488,15330,2,62.0
489,15360,2,61.0
490,15390,2,65.0
491,15420,2,63.0
492,15450,2,62.0
493,15480,2,61.0
494,15510,2,56.0
495,15540,2,59.0
496,15570,2,64.0
497,15600,2,60.0
498,15630,2,61.0
499,15660,2,62.0
500,15690,2,61.0
501,15720,2,62.0
502,15750,2,58.0
503,15780,2,62.0
504,15810,2,63.0
505,15840,2,62.0
506,15870,2,62.0
507,15900,2,62.0
508,15930,0,80.0
509,15960,1,82.0
510,15990,0,59.0
511,16020,1,77.0
512,16050,1,92.0
513,16080,2,55.0
514,16110,2,56.0
515,16140,1,59.0
516,16170,2,56.0
517,16200,2,59.0
518,16230,2,74.0
519,16260,2,56.0
520,16290,5,58.0
521,16320,5,67.0
522,16350,5,56.0
523,16380,5,66.0
524,16410,5,65.0
525,16440,5,77.0
526,16470,5,62.0
527,16500,5,66.0
528,16530,5,69.0
529,16560,5,73.0
530,16590,5,68.0
531,16620,5,68.0
532,16650,5,77.0
533,16680,5,60.0
534,16710,5,64.0
535,16740,5,65.0
536,16770,1,69.0
537,16800,1,68.0
538,16830,1,59.0
539,16860,1,75.0
540,16890,1,57.0
541,16920,1,50.0
542,16950,5,54.0
543,16980,1,57.0
544,17010,5,59.0
545,17040,5,59.0
546,17070,5,56.0
547,17100,5,56.0
548,17130,5,60.0
549,17160,5,72.0
550,17190,5,67.0
551,17220,5,68.0
552,17250,5,67.0
553,17280,5,68.0
554,17310,5,59.0
555,17340,5,62.0
556,17370,5,63.0
557,17400,5,61.0
558,17430,5,69.0
559,17460,5,61.0
560,17490,5,63.0
561,17520,1,68.0
562,17550,5,90.0
563,17580,5,55.0
564,17610,5,51.0
565,17640,5,56.0
566,17670,5,58.0
567,17700,5,59.0
568,17730,5,54.0
569,17760,5,59.0
570,17790,5,63.0
571,17820,5,51.0
572,17850,5,60.0
573,17880,5,51.0
574,17910,0,57.0
575,17940,5,89.0
576,17970,5,58.0
577,18000,5,59.0
578,18030,1,56.0
579,18060,5,56.0
580,18090,5,53.0
581,18120,5,56.0
582,18150,5,56.0
583,18180,5,50.0
584,18210,5,52.0
585,18240,5,53.0
586,18270,5,56.0
587,18300,5,51.0
588,18330,5,58.0
589,18360,5,53.0
590,18390,5,59.0
591,18420,5,53.0
592,18450,5,53.0
593,18480,5,60.0
594,18510,5,59.0
595,18540,5,68.0
596,18570,5,68.0
597,18600,5,58.0
598,18630,5,69.0
599,18660,5,68.0
600,18690,5,55.0
601,18720,5,64.0
602,18750,1,57.0
603,18780,1,52.0
604,18810,2,52.0
605,18840,2,54.0
606,18870,2,54.0
607,18900,2,58.0
608,18930,2,62.0
609,18960,2,53.0
610,18990,5,57.0
611,19020,5,53.0
612,19050,5,55.0
613,19080,5,59.0
614,19110,5,53.0
615,19140,1,60.0
616,19170,1,54.0
617,19200,2,53.0
618,19230,2,56.0
619,19260,2,54.0
620,19290,2,56.0
621,19320,2,58.0
622,19350,2,58.0
623,19380,2,57.0
624,19410,2,57.0
625,19440,2,57.0
626,19470,2,55.0
627,19500,2,54.0
628,19530,2,57.0
629,19560,2,59.0
630,19590,2,58.0
631,19620,2,55.0
632,19650,2,55.0
633,19680,2,51.0
634,19710,2,56.0
635,19740,2,56.0
636,19770,2,57.0
637,19800,2,55.0
638,19830,2,50.0
639,19860,2,56.0
640,19890,2,56.0
641,19920,2,54.0
642,19950,2,57.0
643,19980,2,54.0
644,20010,2,57.0
645,20040,2,57.0
646,20070,2,59.0
647,20100,2,58.0
648,20130,2,58.0
649,20160,2,59.0
650,20190,2,59.0
651,20220,2,58.0
652,20250,2,58.0
653,20280,2,58.0
654,20310,2,59.0
655,20340,2,58.0
656,20370,2,61.0
657,20400,2,59.0
658,20430,2,59.0
659,20460,2,59.0
660,20490,2,59.0
661,20520,2,63.0
662,20550,2,59.0
663,20580,2,59.0
664,20610,2,64.0
665,20640,2,59.0
666,20670,2,59.0
667,20700,2,61.0
668,20730,2,61.0
669,20760,2,60.0
670,20790,2,59.0
671,20820,2,60.0
672,20850,2,59.0
673,20880,2,62.0
674,20910,2,62.0
675,20940,2,58.0
676,20970,2,59.0
677,21000,2,59.0
678,21030,2,59.0
679,21060,2,59.0
680,21090,2,59.0
681,21120,2,60.0
682,21150,2,59.0
683,21180,2,61.0
684,21210,2,59.0
685,21240,2,64.0
686,21270,2,60.0
687,21300,2,59.0
688,21330,2,61.0
689,21360,2,61.0
690,21390,2,61.0
691,21420,2,60.0
692,21450,2,61.0
693,21480,3,59.0
694,21510,2,60.0
695,21540,2,60.0
696,21570,2,60.0
697,21600,2,60.0
698,21630,2,62.0
699,21660,2,59.0
700,21690,3,61.0
701,21720,0,61.0
702,21750,0,59.0
703,21780,0,86.0
704,21810,0,84.0
705,21840,1,89.0
706,21870,1,73.0
707,21900,1,59.0
708,21930,1,53.0
709,21960,1,55.0
710,21990,2,56.0
711,22020,2,57.0
712,22050,2,59.0
713,22080,2,56.0
714,22110,2,58.0
715,22140,2,57.0
716,22170,2,57.0
717,22200,2,52.0
718,22230,2,57.0
719,22260,2,58.0
720,22290,2,57.0
721,22320,2,55.0
722,22350,2,56.0
723,22380,2,58.0
724,22410,2,53.0
725,22440,2,58.0
726,22470,2,58.0
727,22500,2,53.0
728,22530,2,57.0
729,22560,2,57.0
730,22590,2,57.0
731,22620,2,59.0
732,22650,2,58.0
733,22680,2,56.0
734,22710,2,58.0
735,22740,2,56.0
736,22770,2,57.0
737,22800,2,57.0
738,22830,2,58.0
739,22860,2,59.0
740,22890,2,59.0
741,22920,2,59.0
742,22950,2,58.0
743,22980,2,59.0
744,23010,2,58.0
745,23040,2,53.0
746,23070,2,58.0
747,23100,2,59.0
748,23130,2,59.0
749,23160,2,58.0
750,23190,2,57.0
751,23220,2,57.0
752,23250,2,58.0
753,23280,2,58.0
754,23310,2,58.0
755,23340,2,59.0
756,23370,2,56.0
757,23400,2,59.0
758,23430,1,59.0
759,23460,2,59.0
760,23490,2,51.0
761,23520,2,57.0
762,23550,2,58.0
763,23580,2,51.0
764,23610,2,56.0
765,23640,2,59.0
766,23670,2,57.0
767,23700,1,59.0
768,23730,2,99.0
769,23760,2,53.0
770,23790,2,53.0
771,23820,2,55.0
772,23850,0,56.0
